gender,총구매액,구매건수,평균구매가격,평균할부개월수,구매브랜드종류,내점일수,수입상품_구매비율,주말방문비율,가을_구매건수,겨울_구매건수,봄_구매건수,여름_구매건수,아침_구매건수,저녁_구매건수,점심_구매건수,내점구매율,주구매코너_가구,주구매코너_가전,주구매코너_기타바이어,주구매코너_니트단품,주구매코너_도자기크리스탈,주구매코너_디자이너부띠끄,주구매코너_문화완구,주구매코너_섬유,주구매코너_수입명품,주구매코너_스포츠,주구매코너_엘레강스캐주얼,주구매코너_영캐주얼,주구매코너_유니캐주얼,주구매코너_유아동복,주구매코너_일반식품,주구매코너_장신구,주구매코너_정장셔츠,주구매코너_조리욕실,주구매코너_침구수예,주구매코너_캐릭터캐주얼,주구매코너_타운모피,주구매코너_트래디셔널캐주얼,주구매코너_피혁A,주구매코너_피혁B,주구매코너_화장품,주구매코너_nan,코너분류_고급,코너분류_기타,코너분류_생활,코너분류_식품,코너분류_잡화,코너분류_패션,코너분류_nan,log_total,morning
0,88000,1,88000,1.0,1,1,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.385103457032141,0.0
1,859000,10,85900,1.4,7,7,10.0,71.4,0.0,3.0,1.0,6.0,2.0,5.0,3.0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.663525365110068,1.0986122886681098
0,1925350,19,101334,1.7,19,15,10.5,40.0,2.0,2.0,9.0,6.0,0.0,7.0,12.0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14.470618846744868,0.0
0,123700,3,41233,1.7,2,3,66.7,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.725622642422277,0.6931471805599453
0,1410906,40,35273,1.6,10,17,5.0,23.5,10.0,28.0,2.0,0.0,15.0,14.0,11.0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.159743317961116,2.772588722239781
0,950110,16,59382,2.1,12,11,0.0,27.3,0.0,8.0,2.0,6.0,1.0,4.0,11.0,1.45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.76433409885648,0.6931471805599453
0,557000,6,92833,2.7,5,5,16.7,80.0,0.0,4.0,0.0,2.0,0.0,0.0,6.0,1.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.230322314239945,0.0
0,1569492,23,68239,1.3,11,9,4.3,44.4,6.0,3.0,0.0,14.0,11.0,0.0,12.0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.266263195235085,2.4849066497880004
0,1605300,12,133775,1.0,11,7,0.0,85.7,5.0,6.0,1.0,0.0,0.0,4.0,8.0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14.288821835903834,0.0
0,218500,5,43700,1.0,5,1,40.0,100.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.294545870166347,0.0
0,2395247,37,64736,1.6,22,25,13.5,48.0,7.0,9.0,10.0,11.0,1.0,13.0,23.0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14.688997332526862,0.6931471805599453
0,1844838,33,55904,2.0,19,14,0.0,64.3,5.0,10.0,12.0,6.0,9.0,6.0,18.0,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.42790256877651,2.302585092994046
0,2344492,35,66985,1.8,20,23,5.7,34.8,14.0,2.0,14.0,5.0,17.0,3.0,15.0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.667579731796081,2.8903717578961645
0,1141150,19,60061,1.6,13,14,5.3,28.6,4.0,6.0,9.0,0.0,2.0,4.0,13.0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.947547960140627,1.0986122886681098
0,393220,5,78644,1.0,4,5,20.0,0.0,1.0,1.0,3.0,0.0,4.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.882127073763888,1.6094379124341003
0,1576980,16,98561,1.8,15,10,12.5,70.0,3.0,0.0,6.0,7.0,1.0,4.0,11.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.271022817679825,0.6931471805599453
0,439000,9,48778,1.0,6,4,44.4,75.0,3.0,1.0,0.0,5.0,0.0,2.0,7.0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.992256969959042,0.0
0,1623155,58,27985,1.4,26,41,10.3,14.6,16.0,24.0,9.0,9.0,18.0,21.0,19.0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.299882960177106,2.9444389791664403
0,847650,16,52978,1.9,13,11,6.2,27.3,3.0,7.0,4.0,2.0,3.0,4.0,9.0,1.45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.650224273457605,1.3862943611198906
0,1002217,26,38547,1.5,8,18,3.8,22.2,24.0,1.0,0.0,1.0,10.0,0.0,16.0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.817726101833403,2.3978952727983707
0,2616900,18,145383,1.6,15,13,22.2,15.4,1.0,11.0,1.0,5.0,4.0,2.0,12.0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14.777501351220875,1.6094379124341003
1,708900,16,44306,1.9,9,6,0.0,33.3,0.0,4.0,12.0,0.0,1.0,8.0,7.0,2.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.471471162478311,0.6931471805599453
0,884500,12,73708,1.8,11,10,41.7,60.0,0.0,4.0,5.0,3.0,1.0,7.0,4.0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.692778923163587,0.6931471805599453
1,560800,5,112160,3.0,4,5,0.0,80.0,0.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.237121397867831,0.6931471805599453
0,1136434,17,66849,1.7,15,15,11.8,6.7,5.0,4.0,3.0,5.0,1.0,3.0,13.0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.943406727502321,0.6931471805599453
0,3897900,65,59968,1.7,42,31,0.0,32.3,12.0,10.0,15.0,28.0,10.0,17.0,38.0,2.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.175948761087302,2.3978952727983707
0,162600,2,81300,2.0,2,2,0.0,100.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.999054626138436,0.0
0,1894100,25,75764,1.5,20,19,16.0,52.6,6.0,6.0,10.0,3.0,6.0,10.0,9.0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,14.454254877599922,1.9459101490553132
0,1149602,36,31933,1.3,17,24,2.8,33.3,4.0,16.0,8.0,8.0,1.0,22.0,13.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.954927223346887,0.6931471805599453
0,1152000,13,88615,1.5,10,9,15.4,77.8,2.0,6.0,5.0,0.0,0.0,5.0,8.0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.957010988293153,0.0
0,3696189,38,97268,1.2,14,21,0.0,14.3,19.0,12.0,5.0,2.0,4.0,3.0,31.0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.122813117348828,1.6094379124341003
1,18920260,59,320682,1.0,38,28,22.0,53.6,1.0,21.0,30.0,7.0,23.0,6.0,30.0,2.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.75574391641886,3.1780538303479458
0,1528200,6,254700,1.3,6,5,16.7,100.0,1.0,0.0,1.0,4.0,1.0,3.0,2.0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.239601784560001,0.6931471805599453
0,1072390,17,63082,1.0,11,12,5.9,50.0,4.0,4.0,9.0,0.0,5.0,5.0,7.0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.885401292917827,1.791759469228055
0,643800,13,49523,1.9,11,12,7.7,66.7,1.0,4.0,6.0,2.0,0.0,7.0,6.0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13.375144951123055,0.0
0,267000,5,53400,1.0,4,4,0.0,25.0,0.0,1.0,1.0,3.0,0.0,2.0,3.0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.495007682693725,0.0
0,209000,4,52250,1.5,4,3,0.0,33.3,0.0,0.0,2.0,2.0,0.0,0.0,4.0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.250094315624496,0.0
0,400600,16,25038,2.0,10,9,12.5,22.2,2.0,0.0,1.0,13.0,0.0,5.0,11.0,1.78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.900721198466355,0.0
0,1225460,38,32249,1.3,29,22,7.9,36.4,6.0,12.0,12.0,8.0,3.0,9.0,26.0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.018827657698509,1.3862943611198906
1,511000,6,85167,2.7,5,5,0.0,60.0,1.0,3.0,2.0,0.0,0.0,1.0,5.0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13.144126826131089,0.0
0,2135459,37,57715,2.0,13,14,13.5,35.7,10.0,3.0,18.0,6.0,3.0,12.0,22.0,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.57419263811188,1.3862943611198906
0,1410640,34,41489,1.3,20,22,20.6,40.9,6.0,11.0,15.0,2.0,2.0,6.0,26.0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14.159554768979643,1.0986122886681098
0,935000,10,93500,2.0,7,2,10.0,50.0,0.0,0.0,10.0,0.0,1.0,2.0,7.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.74830287778897,0.6931471805599453
0,5049450,38,132880,2.0,26,25,2.6,16.0,5.0,15.0,10.0,8.0,5.0,13.0,20.0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15.434790082470583,1.791759469228055
0,1088200,10,108820,2.2,10,4,10.0,75.0,5.0,4.0,0.0,1.0,0.0,8.0,2.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13.900036431982262,0.0
0,75000,1,75000,1.0,1,1,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.225256725762893,0.0
1,908000,3,302667,2.3,3,3,0.0,100.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13.719000758904409,0.0
0,2117359,33,64162,1.9,22,18,3.0,50.0,6.0,6.0,9.0,12.0,1.0,12.0,20.0,1.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.565680587620127,0.6931471805599453
0,87000,1,87000,3.0,1,1,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.373674891823535,0.0
0,2109980,30,70333,1.5,17,20,20.0,35.0,2.0,10.0,15.0,3.0,10.0,9.0,11.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.56218950067237,2.3978952727983707
0,4123100,15,274873,8.2,14,10,20.0,40.0,1.0,5.0,8.0,1.0,1.0,12.0,2.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.232116108114683,0.6931471805599453
0,870527,20,43526,1.5,15,9,5.0,33.3,0.0,0.0,9.0,11.0,5.0,0.0,15.0,2.22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.676855203095256,1.791759469228055
1,3864500,34,113662,2.3,19,19,11.8,73.7,3.0,13.0,17.0,1.0,1.0,9.0,24.0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.167343124294717,0.6931471805599453
0,1620641,11,147331,3.5,9,5,9.1,20.0,0.0,0.0,11.0,0.0,0.0,1.0,10.0,2.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.298332925000226,0.0
0,1062520,22,48296,1.5,14,12,13.6,41.7,5.0,10.0,7.0,0.0,1.0,1.0,20.0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.876154944291272,0.6931471805599453
0,11682259,54,216338,2.1,38,24,7.4,66.7,16.0,19.0,9.0,10.0,19.0,7.0,28.0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16.273582009797654,2.995732273553991
0,372400,3,124133,2.3,3,2,0.0,100.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.827726509666084,0.0
0,201000,2,100500,2.0,2,2,0.0,50.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.211065162153215,0.0
0,1229300,19,64700,1.8,16,11,5.3,36.4,10.0,0.0,5.0,4.0,0.0,8.0,11.0,1.73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.021956273126182,0.0
0,2139500,35,61129,1.1,20,23,20.0,47.8,7.0,12.0,14.0,2.0,0.0,20.0,15.0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.576083182237824,0.0
0,974585,13,74968,1.9,11,8,0.0,62.5,1.0,4.0,1.0,7.0,1.0,6.0,6.0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13.789768044420729,0.6931471805599453
0,71000,1,71000,1.0,1,1,100.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.170449240431308,0.0
0,521000,2,260500,2.5,2,2,50.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.163507240119458,0.0
0,6110500,61,100172,2.0,30,31,29.5,38.7,9.0,6.0,29.0,17.0,0.0,24.0,37.0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15.625519324512908,0.0
1,245580,10,24558,1.2,8,5,10.0,20.0,0.0,3.0,1.0,6.0,0.0,4.0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.411382110699046,0.0
0,7673480,43,178453,2.2,32,22,30.2,45.5,21.0,1.0,13.0,8.0,9.0,7.0,27.0,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15.85328091654027,2.302585092994046
0,5145182,54,95281,2.1,33,24,7.4,62.5,18.0,7.0,15.0,14.0,8.0,14.0,32.0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.453571495130863,2.1972245773362196
0,6099140,38,160504,1.1,30,20,18.4,35.0,6.0,5.0,19.0,8.0,2.0,8.0,28.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15.623658499555388,1.0986122886681098
0,261000,3,87000,1.7,3,3,66.7,100.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.472279517715116,0.0
0,3350200,30,111673,2.2,22,17,26.7,29.4,8.0,6.0,5.0,11.0,1.0,5.0,24.0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15.024530902001322,0.6931471805599453
0,2908049,32,90877,2.4,19,18,12.5,27.8,18.0,0.0,4.0,10.0,8.0,2.0,22.0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.882993311435463,2.1972245773362196
0,1018000,9,113111,3.4,6,5,33.3,40.0,1.0,8.0,0.0,0.0,1.0,4.0,4.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.833351458410394,0.6931471805599453
0,937489,10,93749,1.0,7,9,20.0,22.2,7.0,0.0,2.0,1.0,2.0,5.0,3.0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.750961370103147,1.0986122886681098
0,1675400,12,139617,1.8,6,7,83.3,57.1,1.0,6.0,5.0,0.0,0.0,2.0,10.0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14.331563097574056,0.0
0,2675200,27,99081,2.1,19,10,29.6,30.0,4.0,14.0,9.0,0.0,0.0,2.0,25.0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14.799535075676278,0.0
0,1965600,28,70200,1.0,25,18,17.9,11.1,4.0,13.0,8.0,3.0,7.0,3.0,18.0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.491308608939486,2.0794415416798357
0,87400,3,29133,1.0,3,2,33.3,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.37826200322577,0.6931471805599453
0,387756,10,38776,1.2,5,8,20.0,37.5,4.0,0.0,3.0,3.0,3.0,4.0,3.0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.86813413374495,1.3862943611198906
0,2156700,15,143780,1.5,14,7,13.3,42.9,13.0,2.0,0.0,0.0,3.0,12.0,0.0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14.584090297311315,1.3862943611198906
0,1493000,9,165889,1.8,9,8,22.2,62.5,5.0,1.0,1.0,2.0,0.0,3.0,6.0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.216298746313468,0.0
1,2005000,16,125312,1.5,11,9,6.2,77.8,6.0,5.0,2.0,3.0,2.0,5.0,9.0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.5111551174758,1.0986122886681098
0,8692100,37,234922,1.1,29,18,16.2,50.0,10.0,5.0,14.0,8.0,4.0,10.0,23.0,2.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.977925240171297,1.6094379124341003
0,88000,1,88000,1.0,1,1,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.385103457032141,0.0
0,1555403,18,86411,1.1,13,9,16.7,44.4,2.0,0.0,15.0,1.0,2.0,7.0,9.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.257245876925413,1.0986122886681098
0,1132000,9,125778,1.7,9,6,0.0,16.7,0.0,9.0,0.0,0.0,0.0,3.0,6.0,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.939497421137101,0.0
0,5970336,29,205874,2.2,25,15,13.8,73.3,8.0,1.0,6.0,14.0,5.0,3.0,21.0,1.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.602313932686828,1.791759469228055
0,2126873,25,85075,1.2,14,21,28.0,23.8,9.0,5.0,1.0,10.0,2.0,4.0,19.0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.57016385406382,1.0986122886681098
0,1366120,17,80360,3.2,12,11,17.6,36.4,2.0,8.0,5.0,2.0,0.0,7.0,10.0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.127485894984936,0.0
0,505060,22,22957,1.0,12,13,13.6,46.2,3.0,10.0,4.0,5.0,5.0,9.0,8.0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.132434493041929,1.791759469228055
0,333900,7,47700,2.1,7,5,14.3,60.0,1.0,2.0,1.0,3.0,0.0,2.0,5.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.718599820835916,0.0
1,20346170,93,218776,2.4,54,44,21.5,40.9,24.0,18.0,8.0,43.0,30.0,15.0,48.0,2.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.828403294900927,3.4339872044851463
0,4844706,33,146809,1.8,21,15,12.1,6.7,1.0,9.0,20.0,3.0,0.0,9.0,24.0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.393397326762132,0.0
0,6528700,47,138909,2.2,32,32,29.8,31.2,12.0,10.0,17.0,8.0,6.0,7.0,34.0,1.47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.691718553439308,1.9459101490553132
0,246000,10,24600,1.0,7,6,20.0,50.0,1.0,2.0,0.0,7.0,0.0,1.0,9.0,1.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.413090879946887,0.0
1,220000,2,110000,2.0,2,2,50.0,50.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.301387370778713,0.0
0,4652000,21,221524,2.9,17,11,19.0,27.3,3.0,4.0,4.0,10.0,0.0,1.0,20.0,1.91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.352808007581976,0.0
